,predicciones_xgboost
50528,0
50529,0
50530,0
50531,0
50532,1
50533,2
50534,0
50535,0
50536,1
50537,0
50538,0
50539,0
50540,0
50541,0
50542,0
50543,0
50544,0
50545,0
50546,3
50547,0
50548,0
50549,1
50550,0
50551,0
50552,1
50553,4
50554,0
50555,0
50556,0
50557,1
50558,0
50559,0
50560,1
50561,0
50562,0
50563,0
50564,0
50565,0
50566,0
50567,1
50568,1
50569,0
50570,0
50571,1
50572,0
50573,0
50574,0
50575,1
50576,1
50577,0
50578,0
50579,0
50580,0
50581,0
50582,0
50583,0
50584,0
50585,0
50586,0
50587,0
50588,0
50589,1
50590,0
50591,0
50592,1
50593,0
50594,5
50595,0
50596,0
50597,0
50598,0
50599,0
50600,0
50601,0
50602,0
50603,0
50604,1
50605,0
50606,0
50607,0
50608,0
50609,0
50610,0
50611,1
50612,0
50613,0
50614,0
50615,0
50616,0
50617,0
50618,0
50619,0
50620,0
50621,0
50622,1
50623,1
50624,0
50625,1
50626,0
50627,0
50628,0
50629,0
50630,0
50631,0
50632,0
50633,1
50634,0
50635,0
50636,0
50637,0
50638,0
50639,0
50640,0
50641,0
50642,0
50643,1
50644,0
50645,0
50646,1
50647,0
50648,0
50649,2
50650,1
50651,0
50652,0
50653,0
50654,0
50655,0
50656,0
50657,0
50658,0
50659,0
50660,0
50661,0
50662,0
50663,0
50664,0
50665,0
50666,0
50667,0
50668,1
50669,0
50670,0
50671,3
50672,0
50673,1
50674,0
50675,0
50676,0
50677,0
50678,0
50679,0
50680,0
50681,0
50682,0
50683,1
50684,0
50685,0
50686,0
50687,0
50688,0
50689,0
50690,0
50691,0
50692,0
50693,2
50694,0
50695,0
50696,0
50697,0
50698,0
50699,0
50700,0
50701,0
50702,0
50703,0
50704,0
50705,0
50706,0
50707,0
50708,0
50709,1
50710,0
50711,0
50712,0
50713,5
50714,0
50715,4
50716,0
50717,1
50718,1
50719,0
50720,0
50721,0
50722,0
50723,0
50724,0
50725,0
50726,0
50727,0
50728,0
50729,0
50730,0
50731,0
50732,0
50733,0
50734,0
50735,1
50736,0
50737,0
50738,0
50739,0
50740,0
50741,0
50742,1
50743,4
50744,0
50745,0
50746,0
50747,0
50748,0
50749,0
50750,0
50751,0
50752,0
50753,0
50754,0
50755,0
50756,0
50757,0
50758,0
50759,0
50760,0
50761,1
50762,0
50763,0
50764,0
50765,0
50766,0
50767,0
50768,0
50769,1
50770,0
50771,0
50772,0
50773,0
50774,0
50775,0
50776,2
50777,0
50778,0
50779,0
50780,0
50781,0
50782,0
50783,0
50784,0
50785,2
50786,0
50787,0
50788,0
50789,0
50790,0
50791,0
50792,0
50793,0
50794,1
50795,0
50796,1
50797,0
50798,0
50799,0
50800,2
50801,1
50802,0
50803,0
50804,0
50805,1
50806,0
50807,0
50808,0
50809,4
50810,0
50811,0
50812,0
50813,1
50814,0
50815,0
50816,0
50817,0
50818,0
50819,0
50820,1
50821,1
50822,0
50823,2
50824,1
50825,0
50826,0
50827,0
50828,0
50829,1
50830,0
50831,0
50832,0
50833,0
50834,0
50835,2
50836,2
50837,0
50838,0
50839,0
50840,0
50841,0
50842,0
50843,0
50844,0
50845,0
50846,0
50847,0
50848,0
50849,0
50850,3
50851,0
50852,0
50853,0
50854,0
50855,0
50856,1
50857,0
50858,0
50859,0
50860,1
50861,1
50862,0
50863,1
50864,0
50865,0
50866,0
50867,1
50868,0
50869,0
50870,0
50871,0
50872,0
50873,0
50874,1
50875,1
50876,0
50877,0
50878,0
50879,1
50880,0
50881,0
50882,1
50883,0
50884,0
50885,0
50886,0
50887,1
50888,0
50889,0
50890,0
50891,0
50892,0
50893,0
50894,0
50895,1
50896,0
50897,0
50898,0
50899,0
50900,0
50901,0
50902,0
50903,0
50904,0
50905,0
50906,1
50907,0
50908,0
50909,0
50910,0
50911,0
50912,0
50913,0
50914,0
50915,0
50916,0
50917,0
50918,0
50919,0
50920,1
50921,0
50922,0
50923,0
50924,0
50925,2
50926,0
50927,0
50928,0
50929,0
50930,0
50931,0
50932,0
50933,0
50934,0
50935,0
50936,0
50937,0
50938,0
50939,0
50940,0
50941,0
50942,0
50943,1
50944,0
50945,0
50946,0
50947,0
50948,0
50949,0
50950,0
50951,0
50952,0
50953,0
50954,1
50955,0
50956,1
50957,0
50958,0
50959,0
50960,0
50961,0
50962,0
50963,0
50964,0
50965,0
50966,1
50967,0
50968,0
50969,0
50970,0
50971,0
50972,1
50973,0
50974,0
50975,0
50976,1
50977,0
50978,0
50979,0
50980,0
50981,0
50982,0
50983,0
50984,0
50985,1
50986,0
50987,1
50988,0
50989,0
50990,0
50991,1
50992,0
50993,0
50994,0
50995,1
50996,0
50997,0
50998,0
50999,0
51000,0
51001,0
51002,0
51003,0
51004,0
51005,0
51006,0
51007,0
51008,0
51009,0
51010,0
51011,0
51012,0
51013,0
51014,0
51015,0
51016,1
51017,0
51018,0
51019,0
51020,0
51021,0
51022,0
51023,1
51024,0
51025,0
51026,0
51027,0
51028,1
51029,0
51030,0
51031,3
51032,0
51033,0
51034,0
51035,1
51036,0
51037,0
51038,0
51039,0
51040,0
51041,0
51042,1
51043,2
51044,0
51045,0
51046,0
51047,0
51048,0
51049,2
51050,0
51051,0
51052,0
51053,1
51054,1
51055,0
51056,0
51057,0
51058,2
51059,0
51060,1
51061,0
51062,0
51063,0
51064,0
51065,0
51066,0
51067,0
51068,1
51069,0
51070,0
51071,0
51072,0
51073,0
51074,0
51075,0
51076,0
51077,0
51078,0
51079,0
51080,0
51081,0
51082,1
51083,0
51084,0
51085,1
51086,0
51087,0
51088,1
51089,0
51090,0
51091,0
51092,0
51093,0
51094,0
51095,1
51096,0
51097,0
51098,0
51099,1
51100,0
51101,0
51102,0
51103,0
51104,1
51105,0
51106,0
51107,0
51108,0
51109,0
51110,0
51111,1
51112,0
51113,0
51114,0
51115,0
51116,0
51117,0
51118,0
51119,0
51120,0
51121,0
51122,0
51123,0
51124,0
51125,0
51126,0
51127,0
51128,0
51129,0
51130,1
51131,0
51132,0
51133,0
51134,0
51135,0
51136,0
51137,1
51138,0
51139,0
51140,0
51141,0
51142,0
51143,0
51144,0
51145,0
51146,0
51147,0
51148,0
51149,0
51150,0
51151,0
51152,1
51153,0
51154,0
51155,1
51156,0
51157,0
51158,1
51159,0
51160,0
51161,0
51162,0
51163,0
51164,0
51165,0
51166,0
51167,0
51168,0
51169,0
51170,0
51171,0
51172,0
51173,0
51174,0
51175,0
51176,0
51177,0
51178,0
51179,0
51180,0
51181,0
51182,0
51183,0
51184,0
51185,0
51186,0
51187,0
51188,0
51189,0
51190,0
51191,0
51192,0
51193,1
51194,0
51195,0
51196,0
51197,0
51198,0
51199,0
51200,1
51201,0
51202,1
51203,0
51204,0
51205,0
51206,0
51207,0
51208,0
51209,0
51210,0
51211,1
51212,0
51213,0
51214,0
51215,0
51216,1
51217,0
51218,0
51219,0
51220,0
51221,0
51222,0
51223,0
51224,0
51225,0
51226,0
51227,0
51228,0
51229,0
51230,0
51231,0
51232,0
51233,0
51234,0
51235,1
51236,0
51237,0
51238,0
51239,0
51240,0
51241,4
51242,1
51243,0
51244,0
51245,0
51246,0
51247,0
51248,0
51249,0
51250,0
51251,1
51252,0
51253,0
51254,0
51255,0
51256,1
51257,0
51258,2
51259,0
51260,0
51261,0
51262,0
51263,1
51264,0
51265,2
51266,2
51267,0
51268,0
51269,0
51270,0
51271,1
51272,0
51273,0
51274,1
51275,0
51276,0
51277,0
51278,0
51279,0
51280,0
51281,0
51282,0
51283,0
51284,0
51285,0
51286,0
51287,0
51288,0
51289,1
51290,0
51291,0
51292,0
51293,0
51294,0
51295,0
51296,0
51297,0
51298,0
51299,0
51300,0
51301,0
51302,0
51303,0
51304,0
51305,0
51306,0
51307,0
51308,0
51309,0
51310,0
51311,3
51312,0
51313,0
51314,0
51315,1
51316,0
51317,0
51318,2
51319,0
51320,0
51321,0
51322,0
51323,0
51324,0
51325,0
51326,1
51327,0
51328,1
51329,0
51330,0
51331,0
51332,1
51333,0
51334,0
51335,0
51336,0
51337,0
51338,0
51339,0
51340,0
51341,1
51342,0
51343,0
51344,2
51345,0
51346,0
51347,0
51348,0
51349,0
51350,0
51351,0
51352,0
51353,0
51354,0
51355,0
51356,0
51357,0
51358,0
51359,1
51360,1
51361,0
51362,0
51363,0
51364,0
51365,0
51366,0
51367,0
51368,0
51369,0
51370,0
51371,0
51372,1
51373,0
51374,0
51375,1
51376,0
51377,0
51378,0
51379,0
51380,0
51381,0
51382,0
51383,3
51384,0
51385,1
51386,0
51387,0
51388,0
51389,0
51390,0
51391,0
51392,0
51393,0
51394,0
51395,1
51396,0
51397,1
51398,0
51399,1
51400,2
51401,0
51402,0
51403,0
51404,0
51405,0
51406,2
51407,1
51408,1
51409,0
51410,0
51411,0
51412,0
51413,0
51414,0
51415,2
51416,0
51417,0
51418,1
51419,0
51420,0
51421,0
51422,0
51423,0
51424,0
51425,0
51426,0
51427,0
51428,0
51429,0
51430,0
51431,0
51432,2
51433,0
51434,3
51435,0
51436,0
51437,0
51438,0
51439,0
51440,0
51441,0
51442,0
51443,0
51444,0
51445,0
51446,0
51447,0
51448,0
51449,0
51450,0
51451,0
51452,0
51453,0
51454,0
51455,0
51456,0
51457,0
51458,0
51459,0
51460,0
51461,0
51462,0
51463,0
51464,0
51465,0
51466,0
51467,2
51468,0
51469,1
51470,0
51471,0
51472,0
51473,0
51474,0
51475,1
51476,1
51477,0
51478,0
51479,0
51480,0
51481,0
51482,1
51483,0
51484,0
51485,0
51486,0
51487,0
51488,1
51489,1
51490,0
51491,0
51492,0
51493,0
51494,0
51495,0
51496,0
51497,1
51498,0
51499,0
51500,0
51501,0
51502,0
51503,0
51504,0
51505,0
51506,0
51507,0
51508,1
51509,0
51510,0
51511,0
51512,0
51513,0
51514,0
51515,1
51516,0
51517,0
51518,0
51519,0
51520,3
51521,1
51522,1
51523,1
51524,0
51525,1
51526,0
51527,0
51528,0
51529,0
51530,0
51531,0
51532,0
51533,0
51534,0
51535,0
51536,0
51537,1
51538,0
51539,0
51540,0
51541,0
51542,0
51543,0
51544,1
51545,10
51546,0
51547,0
51548,0
51549,0
51550,0
51551,1
51552,0
51553,1
51554,0
51555,0
51556,0
51557,0
51558,1
51559,1
51560,0
51561,0
51562,3
51563,0
51564,0
51565,0
51566,0
51567,1
51568,0
51569,0
51570,0
51571,5
51572,0
51573,0
51574,0
51575,0
51576,2
51577,0
51578,0
51579,0
51580,0
51581,0
51582,1
51583,0
51584,0
51585,0
51586,0
51587,0
51588,0
51589,0
51590,0
51591,0
51592,0
51593,0
51594,1
51595,0
51596,0
51597,1
51598,0
51599,0
51600,0
51601,0
51602,0
51603,0
51604,0
51605,0
51606,0
51607,0
51608,0
51609,0
51610,0
51611,0
51612,1
51613,0
51614,0
51615,0
51616,1
51617,0
51618,0
51619,1
51620,0
51621,0
51622,0
51623,0
51624,0
51625,0
51626,0
51627,0
51628,0
51629,0
51630,0
51631,0
51632,0
51633,0
51634,0
51635,1
51636,0
51637,0
51638,0
51639,0
51640,0
51641,0
51642,0
51643,0
51644,0
51645,0
51646,0
51647,0
51648,0
51649,0
51650,0
51651,0
51652,0
51653,0
51654,0
51655,0
51656,0
51657,0
51658,0
51659,0
51660,0
51661,0
51662,0
51663,1
51664,1
51665,0
51666,0
51667,0
51668,0
51669,0
51670,0
51671,0
51672,2
51673,1
51674,0
51675,0
51676,1
51677,0
51678,0
51679,0
51680,0
51681,0
51682,0
51683,1
51684,1
51685,0
51686,0
51687,0
51688,0
51689,0
51690,0
51691,0
51692,1
51693,0
51694,0
51695,0
51696,0
51697,1
51698,0
51699,0
51700,0
51701,0
51702,0
51703,0
51704,0
51705,0
51706,0
51707,0
51708,0
51709,0
51710,0
51711,0
51712,0
51713,0
51714,0
51715,0
51716,0
51717,0
51718,0
51719,1
51720,0
51721,2
51722,0
51723,0
51724,0
51725,0
51726,0
51727,0
51728,0
51729,0
51730,1
51731,0
51732,0
51733,0
51734,1
51735,0
51736,0
51737,1
51738,0
51739,0
51740,1
51741,0
51742,0
51743,2
51744,0
51745,0
51746,0
51747,0
51748,0
51749,1
51750,0
51751,0
51752,0
51753,0
51754,0
51755,1
51756,0
51757,0
51758,0
51759,1
51760,0
51761,0
51762,0
51763,0
51764,0
51765,0
51766,1
51767,0
51768,0
51769,0
51770,0
51771,2
51772,0
51773,0
51774,0
51775,0
51776,0
51777,3
51778,0
51779,1
51780,0
51781,0
51782,1
51783,1
51784,0
51785,0
51786,0
51787,0
51788,0
51789,0
51790,0
51791,0
51792,0
51793,1
51794,0
51795,0
51796,0
51797,0
51798,0
51799,0
51800,0
51801,0
51802,0
51803,0
51804,3
51805,0
51806,2
51807,0
51808,0
51809,0
51810,0
51811,1
51812,0
51813,0
51814,0
51815,0
51816,0
51817,0
51818,0
51819,1
51820,1
51821,0
51822,0
51823,0
51824,0
51825,0
51826,0
51827,0
51828,0
51829,0
51830,0
51831,0
51832,0
51833,0
51834,0
51835,0
51836,0
51837,0
51838,0
51839,0
51840,0
51841,0
51842,1
51843,0
51844,0
51845,0
51846,0
51847,0
51848,2
51849,0
51850,8
51851,0
51852,1
51853,0
51854,0
51855,0
51856,0
51857,0
51858,1
51859,2
51860,0
51861,1
51862,0
51863,0
51864,0
51865,0
51866,0
51867,0
51868,0
51869,0
51870,0
51871,1
51872,0
51873,0
51874,0
51875,0
51876,0
51877,0
51878,0
51879,0
51880,0
51881,0
51882,0
51883,0
51884,0
51885,0
51886,0
51887,0
51888,0
51889,0
51890,0
51891,1
51892,0
51893,0
51894,0
51895,0
51896,0
51897,0
51898,1
51899,0
51900,0
51901,0
51902,0
51903,0
51904,0
51905,1
51906,1
51907,0
51908,1
51909,0
51910,0
51911,2
51912,0
51913,0
51914,0
51915,0
51916,0
51917,0
51918,1
51919,1
51920,2
51921,0
51922,4
51923,0
51924,0
51925,0
51926,0
51927,0
51928,1
51929,0
51930,1
51931,0
51932,0
51933,0
51934,0
51935,0
51936,0
51937,0
51938,0
51939,0
51940,0
51941,0
51942,0
51943,0
51944,0
51945,0
51946,0
51947,0
51948,0
51949,0
51950,0
51951,0
51952,0
51953,1
51954,0
51955,1
51956,0
51957,0
51958,0
51959,0
51960,0
51961,0
51962,0
51963,0
51964,0
51965,0
51966,0
51967,0
51968,0
51969,0
51970,0
51971,0
51972,0
51973,0
51974,0
51975,0
51976,0
51977,0
51978,0
51979,0
51980,0
51981,0
51982,0
51983,0
51984,0
51985,0
51986,0
51987,0
51988,0
51989,0
51990,0
51991,0
51992,0
51993,0
51994,0
51995,0
51996,0
51997,0
51998,0
51999,1
52000,0
52001,0
52002,0
52003,0
52004,0
52005,0
52006,0
52007,0
52008,0
52009,0
52010,0
52011,0
52012,0
52013,0
52014,0
52015,0
52016,0
52017,1
52018,0
52019,1
52020,0
52021,0
52022,0
52023,0
52024,0
52025,0
52026,0
52027,0
52028,0
52029,0
52030,0
52031,0
52032,1
52033,0
52034,0
52035,6
52036,0
52037,0
52038,0
52039,0
52040,0
52041,0
52042,1
52043,0
52044,0
52045,0
52046,0
52047,0
52048,0
52049,0
52050,1
52051,0
52052,2
52053,1
52054,0
52055,0
52056,1
52057,0
52058,0
52059,0
52060,0
52061,0
52062,0
52063,0
52064,1
52065,0
52066,0
52067,0
52068,0
52069,0
52070,0
52071,0
52072,0
52073,0
52074,1
52075,0
52076,0
52077,0
52078,0
52079,0
52080,0
52081,1
52082,0
52083,0
52084,1
52085,0
52086,0
52087,0
52088,0
52089,0
52090,0
52091,1
52092,0
52093,0
52094,0
52095,1
52096,0
52097,0
52098,4
52099,2
52100,0
52101,6
52102,0
52103,2
52104,0
52105,0
52106,0
52107,1
52108,0
52109,0
52110,1
52111,0
52112,0
52113,0
52114,0
52115,1
52116,0
52117,0
52118,0
52119,1
52120,0
52121,0
52122,0
52123,1
52124,0
52125,0
52126,1
52127,0
52128,0
52129,1
52130,0
52131,0
52132,0
52133,0
52134,0
52135,7
52136,2
52137,0
52138,0
52139,1
52140,1
52141,0
52142,0
52143,0
52144,0
52145,0
52146,0
52147,0
52148,0
52149,1
52150,1
52151,1
52152,0
52153,0
52154,0
52155,0
52156,0
52157,0
52158,0
52159,0
52160,0
52161,0
52162,0
52163,0
52164,0
52165,0
52166,0
52167,0
52168,0
52169,1
52170,1
52171,0
52172,3
52173,2
52174,0
52175,0
52176,0
52177,0
52178,0
52179,0
52180,0
52181,1
52182,0
52183,0
52184,0
52185,0
52186,0
52187,1
52188,1
52189,0
52190,0
52191,0
52192,0
52193,0
52194,1
52195,0
52196,0
52197,0
52198,1
52199,0
52200,0
52201,0
52202,0
52203,0
52204,1
52205,0
52206,1
52207,1
52208,1
52209,0
52210,0
52211,0
52212,0
52213,0
52214,0
52215,0
52216,0
52217,0
52218,0
52219,0
52220,0
52221,0
52222,0
52223,0
52224,0
52225,1
52226,1
52227,0
52228,3
52229,0
52230,0
52231,0
52232,0
52233,0
52234,1
52235,0
52236,0
52237,0
52238,0
52239,0
52240,0
52241,0
52242,0
52243,0
52244,0
52245,1
52246,0
52247,0
52248,2
52249,6
52250,0
52251,0
52252,0
52253,0
52254,0
52255,0
52256,3
52257,0
52258,0
52259,2
52260,0
52261,0
52262,0
52263,0
52264,0
52265,0
52266,0
52267,0
52268,0
52269,2
52270,1
52271,0
52272,0
52273,0
52274,4
52275,0
52276,0
52277,1
52278,0
52279,1
52280,1
52281,0
52282,0
52283,0
52284,0
52285,0
52286,0
52287,0
52288,0
52289,0
52290,0
52291,0
52292,0
52293,2
52294,1
52295,0
52296,0
52297,0
52298,0
52299,0
52300,0
52301,0
52302,0
52303,0
52304,0
52305,2
52306,1
52307,0
52308,0
52309,0
52310,0
52311,0
52312,0
52313,0
52314,0
52315,0
52316,0
52317,1
52318,0
52319,0
52320,0
52321,0
52322,0
52323,0
52324,0
52325,0
52326,0
52327,0
52328,0
52329,0
52330,0
52331,2
52332,0
52333,1
52334,0
52335,0
52336,0
52337,0
52338,0
52339,0
52340,0
52341,0
52342,0
52343,0
52344,0
52345,0
52346,0
52347,0
52348,1
52349,0
52350,0
52351,1
52352,1
52353,0
52354,0
52355,0
52356,0
52357,1
52358,0
52359,1
52360,0
52361,0
52362,0
52363,0
52364,0
52365,0
52366,0
52367,0
52368,0
52369,0
52370,2
52371,2
52372,1
52373,0
52374,0
52375,0
52376,0
52377,0
52378,0
52379,0
52380,0
52381,0
52382,0
52383,0
52384,0
52385,0
52386,0
52387,0
52388,1
52389,0
52390,1
52391,0
52392,0
52393,0
52394,0
52395,1
52396,0
52397,0
52398,0
52399,0
52400,0
52401,0
52402,0
52403,0
52404,0
52405,0
52406,1
52407,0
52408,0
52409,0
52410,0
52411,0
52412,0
52413,0
52414,0
52415,3
52416,0
52417,0
52418,1
52419,0
52420,0
52421,0
52422,0
52423,0
52424,0
52425,0
52426,0
52427,0
52428,5
52429,0
52430,0
52431,1
52432,0
52433,0
52434,0
52435,0
52436,0
52437,1
52438,0
52439,0
52440,0
52441,0
52442,0
52443,0
52444,0
52445,0
52446,0
52447,0
52448,3
52449,0
52450,0
52451,1
52452,0
52453,0
52454,0
52455,0
52456,1
52457,0
52458,0
52459,4
52460,0
52461,0
52462,0
52463,0
52464,0
52465,1
52466,0
52467,0
52468,0
52469,0
52470,0
52471,0
52472,0
52473,2
52474,0
52475,0
52476,1
52477,0
52478,2
52479,0
52480,0
52481,0
52482,0
52483,0
52484,0
52485,1
52486,0
52487,2
52488,0
52489,0
52490,0
52491,0
52492,0
52493,1
52494,0
52495,0
52496,0
52497,0
52498,0
52499,0
52500,0
52501,0
52502,0
52503,0
52504,0
52505,0
52506,0
52507,0
52508,2
52509,0
52510,0
52511,1
52512,0
52513,1
52514,0
52515,0
52516,1
52517,0
52518,0
52519,0
52520,0
52521,0
52522,0
52523,0
52524,2
52525,0
52526,0
52527,0
52528,0
52529,0
52530,0
52531,0
52532,0
52533,0
52534,0
52535,0
52536,0
52537,0
52538,0
52539,0
52540,0
52541,0
52542,0
52543,0
52544,0
52545,0
52546,0
52547,0
52548,5
52549,0
52550,0
52551,0
52552,1
52553,1
52554,1
52555,1
52556,0
52557,0
52558,1
52559,1
52560,0
52561,0
52562,0
52563,0
52564,0
52565,0
52566,1
52567,0
52568,0
52569,0
52570,2
52571,0
52572,0
52573,0
52574,3
52575,0
52576,1
52577,0
52578,0
52579,0
52580,0
52581,0
52582,0
52583,0
52584,0
52585,0
52586,0
52587,0
52588,0
52589,6
52590,0
52591,0
52592,0
52593,0
52594,0
52595,0
52596,0
52597,0
52598,1
52599,0
52600,0
52601,1
52602,1
52603,0
52604,1
52605,0
52606,0
52607,0
52608,0
52609,0
52610,0
52611,0
52612,0
52613,0
52614,0
52615,0
52616,1
52617,0
52618,0
52619,1
52620,0
52621,0
52622,0
52623,0
52624,0
52625,0
52626,1
52627,0
52628,0
52629,0
52630,0
52631,0
52632,0
52633,0
52634,0
52635,0
52636,0
52637,0
52638,0
52639,0
52640,0
52641,0
52642,0
52643,0
52644,0
52645,0
52646,1
52647,0
52648,0
52649,0
52650,1
52651,0
52652,0
52653,0
52654,0
52655,1
52656,0
52657,0
52658,0
52659,0
52660,0
52661,0
52662,0
52663,0
52664,0
52665,1
52666,0
52667,0
52668,0
52669,0
52670,0
52671,0
52672,0
52673,0
52674,0
52675,0
52676,0
52677,0
52678,0
52679,0
52680,0
52681,0
52682,0
52683,1
52684,0
52685,2
52686,0
52687,1
52688,2
52689,0
52690,1
52691,0
52692,0
52693,1
52694,0
52695,0
52696,0
52697,1
52698,1
52699,0
52700,0
52701,0
52702,0
52703,0
52704,1
52705,0
52706,0
52707,0
52708,0
52709,0
52710,0
52711,0
52712,0
52713,0
52714,0
52715,1
52716,0
52717,0
52718,0
52719,0
52720,0
52721,1
52722,0
52723,0
52724,0
52725,1
52726,0
52727,0
52728,2
52729,0
52730,0
52731,0
52732,0
52733,0
52734,0
52735,0
52736,0
52737,0
52738,0
52739,0
52740,0
52741,0
52742,0
52743,0
52744,0
52745,0
52746,1
52747,6
52748,0
52749,0
52750,0
52751,1
52752,0
52753,0
52754,1
52755,0
52756,0
52757,0
52758,1
52759,0
52760,0
52761,1
52762,1
52763,0
52764,2
52765,0
52766,0
52767,1
52768,1
52769,0
52770,0
52771,0
52772,0
52773,1
52774,0
52775,2
52776,0
52777,0
52778,0
52779,0
52780,2
52781,1
52782,0
52783,0
52784,2
52785,5
52786,0
52787,1
52788,0
52789,1
52790,0
52791,2
52792,0
52793,0
52794,0
52795,0
52796,1
52797,0
52798,0
52799,0
52800,0
52801,0
52802,0
52803,0
52804,0
52805,0
52806,0
52807,0
52808,0
52809,2
52810,1
52811,0
52812,0
52813,0
52814,0
52815,0
52816,0
52817,1
52818,0
52819,0
52820,0
52821,1
52822,0
52823,0
52824,0
52825,1
52826,0
52827,0
52828,0
52829,1
52830,0
52831,0
52832,0
52833,1
52834,1
52835,0
52836,6
52837,0
52838,0
52839,1
52840,0
52841,0
52842,0
52843,0
52844,0
52845,0
52846,2
52847,0
52848,0
52849,0
52850,0
52851,0
52852,0
52853,2
52854,0
52855,0
52856,0
52857,0
52858,2
52859,0
52860,0
52861,0
52862,0
52863,0
52864,0
52865,1
52866,0
52867,0
52868,0
52869,0
52870,0
52871,0
52872,1
52873,2
52874,0
52875,0
52876,0
52877,0
52878,0
52879,1
52880,0
52881,0
52882,0
52883,0
52884,0
52885,0
52886,1
52887,0
52888,0
52889,0
52890,0
52891,0
52892,0
52893,0
52894,0
52895,0
52896,0
52897,0
52898,0
52899,0
52900,0
52901,0
52902,1
52903,0
52904,0
52905,0
52906,0
52907,0
52908,1
52909,0
52910,1
52911,0
52912,0
52913,0
52914,0
52915,0
52916,0
52917,0
52918,0
52919,0
52920,3
52921,1
52922,0
52923,0
52924,0
52925,0
52926,0
52927,0
52928,0
52929,0
52930,0
52931,0
52932,0
52933,0
52934,0
52935,5
52936,0
52937,0
52938,0
52939,1
52940,0
52941,6
52942,0
52943,1
52944,0
52945,0
52946,0
52947,0
52948,0
52949,1
52950,0
52951,0
52952,1
52953,0
52954,2
52955,0
52956,0
52957,0
52958,0
52959,0
52960,1
52961,1
52962,0
52963,0
52964,0
52965,0
52966,0
52967,0
52968,0
52969,1
52970,0
52971,0
52972,0
52973,0
52974,0
52975,0
52976,0
52977,0
52978,0
52979,0
52980,0
52981,0
52982,0
52983,0
52984,0
52985,0
52986,0
52987,0
52988,0
52989,0
52990,1
52991,0
52992,0
52993,0
52994,0
52995,0
52996,1
52997,0
52998,0
52999,0
53000,0
53001,0
53002,0
53003,2
53004,0
53005,1
53006,0
53007,0
53008,1
53009,0
53010,0
53011,0
53012,0
53013,0
53014,0
53015,0
53016,0
53017,1
53018,0
53019,1
53020,0
53021,0
53022,0
53023,0
53024,0
53025,0
53026,0
53027,0
53028,0
53029,0
53030,0
53031,1
53032,0
53033,0
53034,0
53035,0
53036,0
53037,0
53038,0
53039,0
53040,1
53041,0
53042,0
53043,0
53044,1
53045,0
53046,1
53047,0
53048,0
53049,0
53050,0
53051,0
53052,1
53053,0
53054,2
53055,3
53056,0
53057,0
53058,0
53059,0
53060,0
53061,0
53062,1
53063,1
53064,0
53065,0
53066,0
53067,0
53068,0
53069,0
53070,0
53071,0
53072,0
53073,1
53074,0
53075,1
53076,0
53077,0
53078,0
53079,0
53080,0
53081,0
53082,0
53083,0
53084,0
53085,0
53086,0
53087,0
53088,0
53089,1
53090,0
53091,0
53092,0
53093,0
53094,0
53095,0
53096,0
53097,0
53098,1
53099,0
53100,0
53101,0
53102,1
53103,0
53104,1
53105,0
53106,0
53107,0
53108,0
53109,0
53110,1
53111,0
53112,0
53113,0
53114,0
53115,0
53116,0
53117,0
53118,0
53119,0
53120,0
53121,0
53122,0
53123,0
53124,0
53125,0
53126,1
53127,0
53128,0
53129,0
53130,0
53131,0
53132,0
53133,0
53134,0
53135,0
53136,0
53137,0
53138,1
53139,0
53140,0
53141,1
53142,0
53143,0
53144,0
53145,0
53146,0
53147,0
53148,0
53149,1
53150,0
53151,0
53152,0
53153,0
53154,0
53155,0
53156,0
53157,0
53158,0
53159,0
53160,1
53161,0
53162,0
53163,0
53164,1
53165,1
53166,0
53167,0
53168,0
53169,0
53170,2
53171,0
53172,0
53173,0
53174,3
53175,0
53176,0
53177,0
53178,0
53179,1
53180,0
53181,0
53182,0
53183,0
53184,0
53185,0
53186,0
53187,0
53188,0
53189,0
53190,0
53191,0
53192,1
53193,0
53194,0
53195,0
53196,1
53197,2
53198,0
53199,1
53200,0
53201,0
53202,0
53203,1
53204,0
53205,2
53206,1
53207,0
53208,0
53209,0
53210,0
53211,0
53212,0
53213,0
53214,3
53215,0
53216,0
53217,0
53218,0
53219,1
53220,0
53221,0
53222,0
53223,1
53224,0
53225,0
53226,0
53227,0
53228,1
53229,0
53230,1
53231,1
53232,0
53233,1
53234,0
53235,0
53236,0
53237,0
53238,0
53239,0
53240,0
53241,0
53242,0
53243,2
53244,0
53245,0
53246,0
53247,0
53248,0
53249,0
53250,0
53251,1
53252,0
53253,0
53254,0
53255,0
53256,0
53257,0
53258,0
53259,0
53260,0
53261,0
53262,0
53263,0
53264,0
53265,0
53266,0
53267,0
53268,0
53269,3
53270,0
53271,0
53272,2
53273,1
53274,0
53275,0
53276,0
53277,0
53278,0
53279,0
53280,0
53281,2
53282,0
53283,0
53284,0
53285,1
53286,1
53287,0
53288,0
53289,0
53290,1
53291,0
53292,0
53293,0
53294,0
53295,0
53296,0
53297,1
53298,0
53299,0
53300,0
53301,0
53302,0
53303,0
53304,0
53305,0
53306,1
53307,0
53308,0
53309,0
53310,0
53311,0
53312,2
53313,0
53314,0
53315,0
53316,0
53317,0
53318,0
53319,0
53320,0
53321,0
53322,0
53323,0
53324,0
